transaction_id,user_id,transaction_amount,transaction_time,merchant_catrgory,location,device_type,payment_method,is_international,previous_transaction_gap,user_avg_spend,transaction_frequency,is_fraud
4346,1738,457.53,2026-02-13 01:35:37.493242,Entertainment,Germany,Desktop,Wallet,0,51,219.25,9,0
4347,1338,47.36,2026-02-06 00:24:37.493269,Entertainment,Canada,Tablet,Card,1,18,178.92,19,0
4348,1773,304.36,2026-03-18 04:02:37.493296,Bill,USA,Desktop,Wallet,0,59,208.88,5,0
4349,1490,131.89,2026-03-07 13:11:37.493323,Food,USA,Mobile,Wallet,0,18,471.67,16,0
4350,1917,151.94,2026-02-28 19:58:37.493350,Entertainment,USA,Desktop,Netbanking,0,12,150.36,11,0
4351,1819,179.68,2026-03-21 02:12:37.493377,Shopping,USA,Mobile,Wallet,0,46,337.45,6,0
4352,1685,120.35,2026-02-14 01:46:37.493404,Bill,India,Mobile,Wallet,0,11,260.0,19,0
4353,1159,79.5,2026-02-17 00:06:37.493432,Travel,Germany,Tablet,UPI,1,35,166.5,1,0
4354,1720,52.35,2026-03-12 13:31:37.493460,Travel,USA,Tablet,Card,0,36,241.6,5,0
4355,1068,301.76,2026-02-09 14:00:37.493487,Food,USA,Tablet,Card,1,59,134.73,1,0
4356,1496,299.91,2026-03-14 20:42:37.493515,Entertainment,Canada,Desktop,Netbanking,0,59,276.51,18,0
4357,1525,201.8,2026-01-26 21:33:37.493543,Shopping,Germany,Tablet,Card,0,4,264.17,7,0
4358,1970,667.72,2026-03-16 17:30:37.493570,Food,Canada,Tablet,UPI,0,55,419.4,8,0
4359,1230,16.19,2026-02-12 09:06:37.493597,Shopping,Germany,Desktop,Card,0,31,135.25,5,0
4360,1647,392.1,2026-02-25 13:43:37.493624,Food,Canada,Desktop,Wallet,0,8,393.46,18,0
4361,1726,87.38,2026-02-08 20:18:37.493651,Travel,India,Tablet,Card,0,59,380.79,19,0
4362,1148,32.29,2026-01-30 09:47:37.493678,Entertainment,Germany,Mobile,Wallet,1,40,288.93,10,0
4363,1655,22.57,2026-02-09 01:30:37.493705,Bill,Germany,Mobile,Wallet,0,56,317.94,3,0
4364,1027,414.99,2026-01-29 03:12:37.493732,Bill,UK,Mobile,Netbanking,0,58,455.37,15,0
4365,1878,505.22,2026-03-16 04:07:37.493760,Entertainment,USA,Tablet,Netbanking,1,22,333.91,16,0
4366,1780,326.38,2026-02-27 21:19:37.493787,Travel,UK,Tablet,Card,1,27,447.98,6,0
4367,1792,230.48,2026-03-08 18:11:37.493814,Shopping,USA,Desktop,Card,0,9,161.68,4,0
4368,1815,99.32,2026-03-05 18:24:37.493841,Shopping,India,Tablet,Netbanking,0,54,477.7,15,0
4369,1125,121.56,2026-03-08 16:00:37.493868,Entertainment,USA,Desktop,Wallet,0,20,193.2,4,0
4370,1747,286.88,2026-03-24 09:25:37.493895,Shopping,USA,Mobile,Card,0,31,331.24,4,0
4371,1105,103.81,2026-02-01 02:35:37.493923,Shopping,USA,Tablet,UPI,1,59,301.74,12,0
4372,1034,600.05,2026-03-25 01:01:37.493950,Shopping,UK,Mobile,Card,0,43,232.03,7,0
4373,1958,188.42,2026-03-10 09:05:37.493977,Shopping,Germany,Mobile,UPI,0,2,495.09,1,0
4374,1038,103.13,2026-02-12 11:44:37.494005,Travel,Germany,Desktop,Netbanking,0,52,292.14,5,0
4375,1650,565.47,2026-02-02 21:25:37.494032,Bill,India,Desktop,Wallet,0,17,294.6,8,0
4376,1499,12.83,2026-01-30 22:43:37.494059,Food,India,Tablet,Wallet,0,2,121.23,13,0
4377,1927,71.46,2026-01-28 02:05:37.494086,Travel,UK,Desktop,Wallet,0,58,249.35,14,0
4378,1622,431.64,2026-03-01 10:47:37.494113,Food,Canada,Tablet,Netbanking,0,16,367.07,5,0
4379,1148,719.95,2026-02-10 02:14:37.494140,Food,UK,Tablet,Wallet,0,13,100.44,10,0
4380,1090,76.17,2026-02-03 10:04:37.494168,Travel,USA,Desktop,Netbanking,0,6,264.91,12,0
4381,1888,134.56,2026-02-21 07:26:37.494196,Travel,India,Desktop,Wallet,1,56,253.04,2,0
4382,1496,241.59,2026-01-27 16:42:37.494224,Entertainment,USA,Mobile,Netbanking,0,5,313.25,18,0
4383,1008,33.08,2026-02-11 14:11:37.494251,Shopping,Germany,Tablet,Wallet,0,41,455.85,18,0
4384,1911,27.0,2026-02-09 06:49:37.494279,Shopping,USA,Tablet,Card,0,44,335.27,4,0
4385,1494,64.69,2026-03-27 14:04:37.494306,Food,Germany,Mobile,Netbanking,0,21,491.62,5,0
4386,1916,9.27,2026-02-23 12:40:37.494333,Food,Canada,Mobile,Card,0,8,120.19,4,0
4387,1003,20.14,2026-02-04 16:14:37.494360,Food,India,Mobile,UPI,1,21,339.55,14,0
4388,1047,494.39,2026-02-06 15:33:37.494387,Food,India,Tablet,UPI,0,19,192.69,8,0
4389,1041,767.33,2026-03-13 21:33:37.494414,Entertainment,Canada,Desktop,Wallet,1,26,336.38,13,0
4390,1646,261.36,2026-02-01 10:59:37.494442,Entertainment,India,Desktop,Netbanking,0,56,116.1,13,0
4391,1709,250.02,2026-03-14 09:44:37.494469,Travel,India,Desktop,Card,0,39,436.16,5,0
4392,1256,9.18,2026-02-28 06:44:37.494496,Entertainment,UK,Desktop,Card,1,53,386.87,17,0
4393,1844,507.32,2026-03-30 23:30:37.494524,Travel,India,Mobile,Card,0,54,443.27,7,0
4394,1825,151.28,2026-02-14 19:46:37.494551,Travel,India,Mobile,Wallet,0,27,385.35,17,0
4395,1757,587.06,2026-01-27 09:26:37.494578,Entertainment,USA,Desktop,Card,0,42,365.33,6,0
4396,1508,63.35,2026-02-24 18:08:37.494605,Shopping,India,Tablet,Netbanking,0,1,275.69,8,0
4397,1046,327.67,2026-02-07 16:45:37.494632,Food,UK,Tablet,Wallet,0,24,427.63,11,0
4398,1872,581.73,2026-02-01 16:46:37.494659,Bill,India,Desktop,Card,0,3,264.06,1,0
4399,1909,210.63,2026-03-20 20:42:37.494687,Food,Canada,Tablet,UPI,0,31,417.57,11,0
4400,1241,141.87,2026-01-25 21:54:37.494714,Food,Germany,Desktop,UPI,1,55,120.99,10,0
4401,1967,1035.31,2026-02-01 08:53:37.494741,Entertainment,Germany,Mobile,Wallet,0,23,152.93,7,0
4402,1091,402.49,2026-02-26 21:54:37.494768,Shopping,Germany,Desktop,Wallet,0,1,346.04,4,0
4403,1432,34.55,2026-03-20 02:07:37.494795,Entertainment,Germany,Tablet,Wallet,0,34,371.11,4,0
4404,1672,102.86,2026-03-26 10:07:37.494822,Travel,Canada,Tablet,UPI,0,8,150.27,14,0
4405,1989,40.39,2026-03-25 11:20:37.494849,Shopping,India,Desktop,Netbanking,0,26,158.83,8,0
4406,1889,119.53,2026-02-03 23:05:37.494877,Travel,UK,Tablet,UPI,0,41,261.65,13,0
4407,1288,6.01,2026-02-08 20:41:37.494903,Travel,UK,Desktop,UPI,0,16,445.17,6,0
4408,1292,461.54,2026-02-26 19:34:37.494931,Shopping,India,Mobile,Card,1,10,254.86,6,0
4409,1023,175.21,2026-02-24 14:28:37.494959,Bill,Germany,Mobile,Netbanking,0,53,374.9,5,0
4410,1856,417.15,2026-02-16 22:07:37.494986,Entertainment,USA,Mobile,UPI,0,45,272.77,6,0
4411,1204,336.51,2026-02-12 17:54:37.495013,Food,UK,Desktop,Card,0,15,466.18,15,0
4412,1626,1078.39,2026-03-20 13:31:37.495041,Food,Germany,Mobile,Card,1,17,372.22,9,0
4413,1063,705.63,2026-02-06 09:42:37.495068,Entertainment,Canada,Desktop,Card,0,24,172.52,17,0
4414,1712,695.67,2026-03-21 12:06:37.495095,Entertainment,India,Mobile,UPI,0,29,187.13,14,0
4415,1086,220.41,2026-02-23 04:02:37.495122,Entertainment,Germany,Desktop,Card,1,8,296.54,13,0
4416,1675,30.7,2026-02-26 11:10:37.495149,Entertainment,India,Mobile,Netbanking,0,51,361.05,2,0
4417,1055,893.88,2026-02-12 23:44:37.495176,Food,Canada,Mobile,UPI,0,34,401.34,8,0
4418,1258,198.09,2026-03-05 02:16:37.495204,Bill,Canada,Tablet,Netbanking,1,47,411.27,17,0
4419,1058,8.11,2026-02-18 19:13:37.495231,Food,Canada,Desktop,UPI,0,36,284.84,14,0
4420,1473,216.24,2026-03-28 07:29:37.495258,Shopping,USA,Tablet,Card,0,48,274.51,15,0
4421,1432,37.63,2026-03-06 15:18:37.495286,Food,Canada,Tablet,Netbanking,0,21,349.46,1,0
4422,1205,116.32,2026-03-03 06:16:37.495314,Bill,Canada,Desktop,Card,1,7,473.72,8,0
4423,1163,62.28,2026-02-06 10:19:37.495341,Bill,Canada,Tablet,UPI,0,11,274.47,12,0
4424,1946,284.47,2026-03-04 21:43:37.495368,Shopping,UK,Tablet,UPI,0,15,338.53,10,0
4425,1027,314.8,2026-02-28 15:46:37.495395,Travel,Germany,Desktop,Wallet,0,37,400.71,5,0
4426,1757,105.77,2026-01-31 12:03:37.495422,Shopping,Germany,Desktop,Wallet,0,37,312.49,8,0
4427,1018,116.32,2026-03-28 07:39:37.495449,Shopping,UK,Mobile,Netbanking,0,23,232.14,13,0
4428,1020,96.47,2026-01-29 18:08:37.495477,Travel,Germany,Mobile,UPI,0,29,125.14,12,0
4429,1057,91.24,2026-03-25 05:05:37.495504,Travel,India,Mobile,Card,0,58,496.97,10,0
4430,1341,249.45,2026-02-21 15:46:37.495531,Entertainment,USA,Tablet,Card,0,8,269.6,7,0
4431,1559,365.67,2026-03-29 15:10:37.495558,Food,Germany,Desktop,UPI,0,41,297.81,5,0
4432,1738,168.75,2026-03-09 23:12:37.495585,Entertainment,India,Mobile,Netbanking,0,40,451.56,6,0
4433,1702,120.86,2026-02-21 11:44:37.495612,Bill,India,Tablet,Netbanking,0,30,307.84,14,0
4434,1216,209.62,2026-01-26 17:30:37.495639,Food,UK,Desktop,Wallet,0,44,350.89,18,0
4435,1477,388.65,2026-02-20 06:22:37.495672,Shopping,Canada,Tablet,Netbanking,1,29,124.72,16,0
4436,1048,84.34,2026-01-24 03:48:37.495700,Shopping,Canada,Mobile,Netbanking,0,19,325.56,3,0
4437,1241,554.2,2026-02-03 20:07:37.495728,Travel,Germany,Desktop,Netbanking,0,45,470.7,3,0
4438,1658,20.61,2026-03-02 12:42:37.495757,Food,USA,Tablet,Wallet,0,13,424.24,16,0
4439,1184,10.1,2026-02-16 14:48:37.495785,Entertainment,India,Tablet,Netbanking,0,18,488.37,14,0
4440,1172,270.79,2026-03-17 21:18:37.495813,Entertainment,Canada,Tablet,Netbanking,0,11,497.01,3,0
4441,1536,74.47,2026-03-30 18:15:37.495840,Entertainment,Canada,Desktop,UPI,0,26,177.93,9,0
4442,1039,109.58,2026-03-29 19:43:37.495867,Entertainment,Germany,Tablet,Netbanking,0,30,491.63,14,0
4443,1460,293.28,2026-03-31 05:04:37.495894,Bill,Canada,Desktop,Card,0,44,378.97,14,0
4444,1903,5.94,2026-03-14 20:05:37.495921,Bill,India,Mobile,Netbanking,0,21,342.81,10,0
4445,1972,127.44,2026-03-22 01:39:37.495949,Food,Canada,Mobile,Card,0,7,493.14,18,0
4446,1655,1501.31,2026-03-26 12:26:37.495976,Bill,Germany,Mobile,Netbanking,1,47,178.04,15,0
4447,1856,120.42,2026-03-29 16:53:37.496003,Shopping,USA,Mobile,UPI,0,16,366.31,1,0
4448,1780,542.38,2026-02-16 02:40:37.496030,Bill,India,Tablet,Card,0,31,352.76,9,0
4449,1391,167.37,2026-03-17 13:44:37.496058,Food,USA,Tablet,Netbanking,1,42,482.58,7,0
4450,1514,625.79,2026-02-02 20:07:37.496085,Food,Canada,Desktop,UPI,0,33,286.98,15,0
4451,1784,364.07,2026-02-03 22:29:37.496112,Shopping,India,Tablet,Card,0,6,416.26,13,0
4452,1758,153.68,2026-02-01 10:20:37.496139,Food,USA,Mobile,UPI,0,17,461.98,16,0
4453,1101,2.03,2026-03-24 00:27:37.496167,Travel,USA,Mobile,Netbanking,0,24,283.31,15,0
4454,1829,693.62,2026-03-30 16:55:37.496194,Bill,Germany,Desktop,Card,1,50,304.8,4,0
4455,1106,640.0,2026-03-12 07:42:37.496221,Bill,India,Mobile,Wallet,0,18,302.96,18,0
4456,1376,752.86,2026-02-21 00:23:37.496249,Bill,UK,Mobile,Card,0,19,488.66,4,0
4457,1767,67.89,2026-02-13 20:03:37.496276,Food,USA,Tablet,Card,0,7,402.61,2,0
4458,1093,97.7,2026-03-19 19:28:37.496303,Food,Canada,Tablet,Wallet,0,20,194.52,12,0
4459,1230,276.32,2026-01-30 20:26:37.496330,Travel,Germany,Mobile,Wallet,0,31,389.17,5,0
4460,1160,44.77,2026-03-27 10:05:37.496357,Shopping,Germany,Tablet,Wallet,0,3,223.23,9,0
4461,1475,194.09,2026-02-08 22:48:37.496384,Bill,UK,Desktop,Netbanking,0,46,313.7,12,0
4462,1052,57.03,2026-02-06 10:00:37.496412,Food,UK,Desktop,Netbanking,0,8,185.19,17,0
4463,1993,222.03,2026-03-11 06:18:37.496445,Food,USA,Desktop,UPI,0,58,182.08,18,0
4464,1956,154.54,2026-03-03 01:28:37.496472,Entertainment,Canada,Tablet,Netbanking,0,31,366.33,14,0
4465,1104,62.59,2026-01-26 13:18:37.496502,Shopping,Canada,Tablet,Wallet,0,1,286.31,11,0
4466,1751,51.92,2026-03-23 11:11:37.496530,Shopping,USA,Mobile,Card,0,30,285.4,13,0
4467,1508,440.97,2026-02-24 01:36:37.496557,Entertainment,UK,Desktop,Wallet,0,59,303.17,11,0
4468,1521,271.36,2026-03-01 18:22:37.496584,Entertainment,Germany,Desktop,UPI,0,11,228.44,14,0
4469,1496,224.44,2026-03-02 00:52:37.496611,Food,Canada,Mobile,Card,1,32,211.49,19,0
4470,1270,163.73,2026-03-06 10:42:37.496638,Entertainment,Germany,Tablet,Netbanking,1,49,190.86,19,0
4471,1620,197.23,2026-03-19 03:26:37.496665,Bill,USA,Tablet,Card,0,8,283.76,7,0
4472,1762,505.6,2026-02-28 03:39:37.496692,Travel,Germany,Mobile,Netbanking,0,4,272.47,8,0
4473,1196,979.59,2026-02-26 02:32:37.496719,Food,India,Tablet,Netbanking,0,3,316.49,1,0
4474,1135,296.17,2026-03-04 04:39:37.496747,Bill,UK,Mobile,UPI,0,48,363.09,17,0
4475,1935,169.92,2026-02-05 20:13:37.496774,Travel,Germany,Desktop,Netbanking,0,33,196.86,17,0
4476,1819,196.38,2026-02-21 23:16:37.496801,Bill,India,Desktop,Netbanking,0,32,443.14,5,0
4477,1387,0.65,2026-03-04 17:17:37.496829,Travel,India,Tablet,Wallet,1,31,460.59,4,0
4478,1639,441.8,2026-03-19 16:37:37.496856,Bill,UK,Mobile,Wallet,0,35,135.32,19,0
4479,1961,341.99,2026-02-09 21:45:37.496883,Shopping,UK,Mobile,UPI,0,57,154.1,6,0
4480,1790,695.26,2026-03-26 03:35:37.496910,Entertainment,India,Desktop,UPI,0,26,187.0,15,0
4481,1343,250.59,2026-03-27 04:56:37.496938,Entertainment,Canada,Tablet,Netbanking,0,11,220.17,12,0
4482,1665,92.9,2026-02-06 22:20:37.496965,Food,Germany,Mobile,Card,0,5,102.43,11,0
4483,1632,43.93,2026-03-11 19:50:37.496992,Shopping,USA,Tablet,Netbanking,0,52,408.42,7,0
4484,1632,345.08,2026-02-12 22:09:37.497019,Food,UK,Tablet,Card,1,36,130.28,3,0
4485,1049,68.5,2026-03-11 20:00:37.497046,Food,India,Desktop,Wallet,0,27,327.59,10,0
4486,1696,25.36,2026-02-24 05:11:37.497074,Bill,UK,Desktop,Netbanking,0,32,390.37,10,0
4487,1065,27.26,2026-03-15 13:39:37.497101,Travel,Germany,Tablet,Wallet,0,39,498.46,6,0
4488,1157,53.96,2026-03-12 08:30:37.497128,Food,USA,Desktop,Wallet,0,33,319.63,19,0
4489,1086,136.27,2026-02-13 21:52:37.497155,Food,Germany,Mobile,Wallet,1,54,284.69,4,0
4490,1383,121.86,2026-03-29 01:23:37.497182,Entertainment,Germany,Mobile,Card,1,13,313.56,13,0
4491,1055,140.06,2026-02-18 08:13:37.497210,Shopping,USA,Desktop,Card,0,21,373.01,14,0
4492,1973,304.22,2026-03-26 17:03:37.497237,Travel,Germany,Mobile,Wallet,1,22,208.76,2,0
4493,1728,209.16,2026-02-22 13:52:37.497264,Shopping,UK,Mobile,UPI,0,15,168.75,10,0
4494,1754,484.37,2026-03-06 06:46:37.497291,Entertainment,India,Tablet,Wallet,0,52,276.03,13,0
4495,1859,44.83,2026-03-01 23:44:37.497318,Entertainment,India,Desktop,Card,0,33,252.29,15,0
4496,1121,282.99,2026-01-26 14:55:37.497345,Entertainment,Canada,Mobile,Netbanking,0,27,399.24,4,0
4497,1944,527.54,2026-03-14 21:55:37.497373,Food,Canada,Desktop,Card,0,59,203.75,4,0
4498,1603,72.5,2026-03-23 03:31:37.497400,Food,USA,Desktop,Netbanking,0,12,434.7,8,0
4499,1601,436.72,2026-03-09 16:15:37.497428,Bill,Germany,Tablet,Card,0,49,325.2,19,0
4500,1179,135.15,2026-02-27 20:24:37.497455,Bill,Germany,Mobile,Wallet,0,17,365.18,14,0
4501,1625,81.52,2026-01-25 20:40:37.497483,Bill,Canada,Tablet,Wallet,0,53,425.24,10,0
4502,1409,153.95,2026-02-09 06:37:37.497510,Bill,UK,Mobile,Wallet,0,30,175.79,16,0
4503,1375,79.35,2026-03-11 04:40:37.497537,Bill,UK,Desktop,Card,0,56,354.91,2,0
4504,1594,19.38,2026-03-18 23:40:37.497564,Bill,USA,Tablet,UPI,0,44,415.48,5,0
4505,1203,56.15,2026-02-26 03:31:37.497591,Shopping,USA,Desktop,Wallet,0,25,237.85,18,0
4506,1704,225.12,2026-03-27 15:45:37.497619,Entertainment,UK,Tablet,Netbanking,0,51,463.4,13,0
4507,1181,122.38,2026-04-01 02:59:37.497646,Entertainment,USA,Mobile,Netbanking,1,10,415.84,13,0
4508,1484,237.74,2026-03-31 10:36:37.497673,Travel,USA,Desktop,Card,0,59,278.08,13,0
4509,1603,21.84,2026-03-12 15:27:37.497700,Shopping,USA,Desktop,Wallet,0,46,379.31,2,0
4510,1923,375.22,2026-02-15 21:38:37.497726,Travel,Germany,Mobile,UPI,0,50,146.94,14,0
4511,1934,120.05,2026-02-02 11:18:37.497753,Travel,Canada,Desktop,Netbanking,0,12,227.52,7,0
4512,1853,23.83,2026-02-16 02:41:37.497780,Food,USA,Desktop,UPI,0,52,314.27,3,0
4513,1584,127.72,2026-03-30 05:29:37.497808,Food,Germany,Desktop,UPI,1,47,140.56,12,0
4514,1999,145.69,2026-03-16 07:57:37.497835,Travel,India,Desktop,Netbanking,0,13,436.55,10,0
4515,1795,118.04,2026-01-29 02:48:37.497863,Shopping,UK,Mobile,Wallet,0,29,141.68,14,0
4516,1457,67.28,2026-03-09 15:12:37.497890,Food,UK,Mobile,Wallet,1,53,181.09,3,0
4517,1251,50.6,2026-01-25 04:54:37.497917,Bill,USA,Mobile,Wallet,0,16,354.99,15,0
4518,1622,747.69,2026-01-24 21:10:37.497944,Bill,India,Tablet,Netbanking,0,8,325.36,10,0
4519,1925,392.91,2026-02-26 15:27:37.498004,Entertainment,UK,Mobile,Card,0,53,314.93,17,0
4520,1689,441.54,2026-02-17 10:59:37.498032,Food,Germany,Tablet,Card,0,46,393.01,13,0
4521,1915,290.99,2026-03-26 19:32:37.498060,Food,Canada,Tablet,Card,0,16,166.48,8,0
4522,1747,184.15,2026-01-27 06:25:37.498087,Travel,Germany,Mobile,UPI,0,24,480.56,15,0
4523,1117,174.67,2026-02-23 17:52:37.498114,Entertainment,UK,Mobile,UPI,0,43,352.37,2,0
4524,1672,907.21,2026-01-26 15:32:37.498145,Shopping,USA,Tablet,UPI,0,39,145.38,4,0
4525,1850,38.18,2026-03-08 07:18:37.498173,Shopping,Germany,Desktop,Card,1,37,432.33,13,0
4526,1226,431.12,2026-02-18 18:43:37.498200,Bill,Germany,Tablet,Netbanking,0,50,209.53,14,0
4527,1731,7.27,2026-03-17 03:41:37.498227,Bill,USA,Tablet,Card,0,41,480.51,5,0
4528,1846,96.22,2026-02-09 14:37:37.498254,Food,Canada,Mobile,Card,0,40,167.3,11,0
4529,1635,42.13,2026-01-25 12:26:37.498281,Food,Germany,Tablet,UPI,1,35,161.48,13,0
4530,1760,152.91,2026-01-24 20:47:37.498308,Shopping,UK,Desktop,Wallet,0,46,367.52,15,0
4531,1428,16.94,2026-02-03 00:52:37.498335,Food,UK,Desktop,UPI,0,55,206.7,9,0
4532,1592,24.25,2026-02-15 07:49:37.498362,Travel,India,Desktop,Card,1,11,391.52,17,0
4533,1497,627.62,2026-02-11 03:36:37.498389,Shopping,Canada,Tablet,Netbanking,1,5,204.04,13,0
4534,1693,171.17,2026-03-30 20:31:37.498417,Food,Germany,Tablet,Netbanking,1,59,152.87,3,0
4535,1602,95.44,2026-03-31 15:58:37.498444,Entertainment,India,Mobile,Card,0,12,296.49,15,0
4536,1702,299.74,2026-02-01 03:01:37.498471,Bill,Germany,Tablet,Netbanking,0,27,149.22,9,0
4537,1848,26.53,2026-01-31 13:49:37.498500,Food,UK,Desktop,UPI,1,31,296.42,7,0
4538,1264,68.23,2026-01-26 02:05:37.498528,Bill,India,Mobile,Card,0,41,422.7,9,0
4539,1636,127.95,2026-03-05 03:04:37.498555,Entertainment,India,Mobile,UPI,0,21,310.42,3,0
4540,1264,129.08,2026-01-25 20:04:37.498582,Bill,India,Tablet,Card,1,19,355.34,14,0
4541,1105,10.23,2026-03-27 21:58:37.498609,Bill,Canada,Desktop,Netbanking,0,52,367.03,18,0
4542,1604,543.07,2026-03-16 16:20:37.498636,Shopping,India,Tablet,Netbanking,0,10,226.57,6,0
4543,1154,204.49,2026-01-28 15:58:37.498669,Entertainment,Germany,Desktop,Card,1,10,490.19,13,0
4544,1369,298.07,2026-03-03 12:21:37.498696,Travel,India,Desktop,Wallet,0,7,418.25,5,0
4545,1362,110.73,2026-03-22 00:57:37.498723,Bill,India,Mobile,Card,0,6,212.17,7,0
4546,1939,8.03,2026-02-15 05:03:37.498750,Travel,USA,Tablet,UPI,1,42,139.17,13,0
4547,1309,282.45,2026-03-18 18:04:37.498778,Travel,USA,Tablet,UPI,0,25,259.48,4,0
4548,1965,300.86,2026-03-18 18:38:37.498805,Bill,UK,Desktop,Card,0,7,203.23,3,0
4549,1011,223.5,2026-03-21 22:21:37.498832,Travel,India,Tablet,Wallet,0,44,339.4,9,0
4550,1139,69.34,2026-03-04 14:12:37.498860,Bill,India,Desktop,UPI,0,52,382.59,17,0
4551,1160,167.59,2026-02-04 04:21:37.498887,Travel,USA,Desktop,Card,0,32,349.25,15,0
4552,1282,116.28,2026-02-20 06:49:37.498915,Entertainment,UK,Desktop,Netbanking,0,18,288.05,8,0
4553,1133,86.89,2026-02-02 09:45:37.498942,Food,USA,Tablet,UPI,0,45,303.5,6,0
4554,1378,688.11,2026-02-23 19:08:37.498969,Entertainment,Germany,Mobile,Wallet,0,24,186.26,12,0
4555,1011,46.25,2026-03-11 00:42:37.498996,Entertainment,Germany,Desktop,Card,0,12,411.69,4,0
4556,1456,59.53,2026-03-07 17:45:37.499024,Entertainment,UK,Mobile,Netbanking,0,28,365.74,15,0
4557,1736,378.59,2026-02-26 14:29:37.499051,Shopping,UK,Mobile,Card,0,44,198.26,19,0
4558,1924,40.35,2026-03-27 03:06:37.499078,Bill,UK,Mobile,Netbanking,0,56,163.24,6,0
4559,1175,237.51,2026-02-28 11:55:37.499105,Entertainment,Germany,Tablet,Card,0,57,174.45,11,0
4560,1954,60.15,2026-03-23 17:23:37.499133,Bill,India,Desktop,Wallet,0,35,157.35,18,0
4561,1555,13.37,2026-03-23 20:21:37.499160,Bill,India,Tablet,UPI,0,1,384.97,8,0
4562,1062,577.14,2026-03-08 13:41:37.499187,Travel,USA,Desktop,Netbanking,0,56,357.03,4,0
4563,1214,460.12,2026-03-05 18:10:37.499214,Entertainment,Germany,Tablet,Card,0,51,272.91,11,0
4564,1190,109.73,2026-02-26 06:04:37.499241,Food,Germany,Tablet,UPI,0,51,373.06,15,0
4565,1770,226.56,2026-03-15 04:39:37.499268,Shopping,India,Desktop,Netbanking,0,37,366.59,14,0
4566,1971,224.52,2026-02-24 14:30:37.499295,Travel,India,Mobile,UPI,0,13,140.19,15,0
4567,1635,49.84,2026-03-04 11:25:37.499322,Travel,Canada,Mobile,Card,0,37,254.0,17,0
4568,1015,52.27,2026-03-06 00:22:37.499350,Bill,Canada,Desktop,UPI,1,28,420.12,6,0
4569,1895,173.27,2026-02-23 07:58:37.499377,Travel,Canada,Desktop,Wallet,0,20,336.2,17,0
4570,1017,98.8,2026-03-20 01:57:37.499404,Shopping,Canada,Mobile,Netbanking,0,15,174.42,14,0
4571,1676,99.03,2026-01-25 12:55:37.499431,Travel,Canada,Desktop,Card,0,4,265.76,5,0
4572,1162,132.25,2026-02-22 09:45:37.499458,Travel,USA,Tablet,Netbanking,1,58,381.98,10,0
4573,1311,654.34,2026-03-09 11:52:37.499485,Shopping,Canada,Desktop,Wallet,0,59,361.39,14,0
4574,1905,319.89,2026-02-17 20:13:37.499512,Entertainment,India,Mobile,Card,0,17,168.23,18,0
4575,1479,104.46,2026-02-03 11:31:37.499540,Entertainment,Germany,Tablet,UPI,0,22,113.5,11,0
4576,1156,36.36,2026-02-03 16:27:37.499567,Entertainment,Germany,Tablet,Netbanking,0,26,420.91,19,0
4577,1380,47.11,2026-01-26 13:32:37.499595,Entertainment,Canada,Tablet,UPI,0,18,326.58,13,0
4578,1771,464.6,2026-02-24 04:07:37.499622,Travel,Germany,Tablet,Card,1,38,372.41,8,0
4579,1376,8.15,2026-03-17 02:00:37.499649,Travel,India,Desktop,Card,0,42,443.16,10,0
4580,1129,129.44,2026-01-24 01:28:37.499715,Entertainment,USA,Tablet,Netbanking,0,6,211.85,5,0
4581,1806,104.19,2026-02-10 06:49:37.499743,Bill,USA,Desktop,UPI,0,32,234.76,1,0
4582,1397,92.7,2026-03-29 19:15:37.499770,Shopping,UK,Desktop,UPI,1,48,326.43,4,0
4583,1683,238.27,2026-02-17 23:47:37.499798,Entertainment,Germany,Tablet,Wallet,0,43,169.06,11,0
4584,1449,453.61,2026-03-22 23:48:37.499825,Bill,USA,Desktop,UPI,0,45,463.81,18,0
4585,1255,197.96,2026-03-19 21:48:37.499853,Food,USA,Desktop,Wallet,1,58,285.63,17,0
4586,1768,166.58,2026-03-27 17:16:37.499881,Shopping,India,Tablet,UPI,0,2,246.41,2,0
4587,1755,224.83,2026-02-25 16:59:37.499908,Entertainment,UK,Tablet,Wallet,1,41,179.73,4,0
4588,1092,44.06,2026-03-13 02:56:37.499935,Bill,UK,Desktop,UPI,0,20,227.41,18,0
4589,1600,545.88,2026-02-08 08:20:37.499963,Entertainment,India,Mobile,Netbanking,0,35,149.34,11,0
4590,1535,117.73,2026-02-16 13:05:37.499990,Food,USA,Tablet,UPI,0,13,104.8,17,0
4591,1651,48.64,2026-02-15 07:37:37.500018,Entertainment,Canada,Desktop,Netbanking,0,17,165.41,13,0
4592,1207,66.78,2026-01-27 22:33:37.500045,Travel,USA,Mobile,Netbanking,0,41,125.06,4,0
4593,1872,333.05,2026-03-23 09:51:37.500072,Travel,Germany,Desktop,UPI,1,24,343.01,6,0
4594,1614,206.56,2026-01-29 04:28:37.500099,Travel,UK,Desktop,UPI,0,22,256.05,6,0
4595,1347,67.38,2026-02-13 12:07:37.500126,Food,Germany,Desktop,Netbanking,0,42,116.42,7,0
4596,1319,49.31,2026-02-08 00:34:37.500154,Food,Canada,Desktop,Card,0,3,342.35,11,0
4597,1004,21.45,2026-02-10 23:53:37.500182,Entertainment,UK,Tablet,Netbanking,0,35,235.28,5,0
